GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,Gene.name
ENSG00000229532,7,131771025,131772751,22,3,356354,-0.13603,0.5541,AC105443.2
ENSG00000265045,3,189831723,189832061,5,1,350510,-0.13609,0.55413,RN7SL486P
ENSG00000197363,8,146024261,146036554,36,10,252380,-0.13613,0.55414,ZNF517
ENSG00000248430,5,111788400,111788686,132,31,291414,-0.13623,0.55418,HMGB3P16
ENSG00000234965,22,42305558,42310671,7,2,314744,-0.13628,0.5542,SHISA8
ENSG00000242197,4,40493750,40494041,10,3,346646,-0.13634,0.55422,RP11-588L15.1
ENSG00000267150,18,14089934,14091018,9,4,316403,-0.13639,0.55424,RP11-411B10.2
ENSG00000249852,7,227554,229557,118,39,274281,-0.13642,0.55425,AC145676.2
ENSG00000230535,13,23471480,23472144,131,30,313794,-0.13649,0.55428,BASP1P1
ENSG00000106336,7,100183927,100198740,11,4,314419,-0.1365,0.55429,FBXO24
ENSG00000144362,2,170550964,170558218,53,8,306741,-0.13652,0.5543,PHOSPHO2
ENSG00000226703,13,28270530,28271341,93,28,326896,-0.13654,0.5543,NPM1P4
ENSG00000237107,6,42467448,42467760,41,7,319775,-0.1366,0.55433,RP11-256G5.1
ENSG00000203630,20,1316228,1317555,128,28,330753,-0.13672,0.55437,AL136531.1
ENSG00000225242,1,68748071,68748305,22,3,356326,-0.13672,0.55437,COX6B1P7
ENSG00000264534,3,10371913,10371969,4,2,353646,-0.1367,0.55437,MIR378B
ENSG00000111325,12,123459127,123464590,16,4,310348,-0.13674,0.55438,OGFOD2
ENSG00000168496,11,61560109,61564716,5,3,330157,-0.1368,0.55441,FEN1
ENSG00000239189,2,55727086,55727191,10,4,355864,-0.13689,0.55444,RNU6-634P
ENSG00000155846,5,149109861,149234585,310,63,334893,-0.13692,0.55445,PPARGC1B
ENSG00000243905,1,26919737,26920037,88,14,314858,-0.13692,0.55445,RN7SL679P
ENSG00000274310,8,55379768,55383169,11,5,310280,-0.13692,0.55445,NA
ENSG00000179447,20,19222946,19265240,59,18,272699,-0.137,0.55448,RP5-1027G4.3
ENSG00000238904,5,118093906,118093969,14,3,330747,-0.13701,0.55449,RNU7-34P
ENSG00000281613,6,112558007,112671296,1,1,350078,-0.13704,0.5545,NA
ENSG00000259592,15,35413774,35414285,10,3,340662,-0.13708,0.55452,PRELID1P4
ENSG00000167815,19,12907634,12912673,8,3,345634,-0.13713,0.55453,PRDX2
ENSG00000204031,9,136184629,136185304,49,15,298051,-0.13713,0.55453,LCN1P2
ENSG00000270188,1,238107024,238108575,19,3,351243,-0.13713,0.55454,MTRNR2L11
ENSG00000233442,21,15379455,15387201,39,17,300857,-0.13718,0.55456,PPP6R2P1
ENSG00000152242,18,43753993,43846954,304,61,336819,-0.13724,0.55458,C18orf25
ENSG00000228660,7,63423809,63424501,5,3,355495,-0.13725,0.55459,VN1R35P
ENSG00000275880,13,111265429,111268700,15,5,301395,-0.13727,0.55459,NA
ENSG00000189227,15,67813406,67822481,41,7,354250,-0.13729,0.5546,C15orf61
ENSG00000216054,2,158298062,158298151,1,1,286429,-0.13729,0.5546,AC019201.1
ENSG00000267924,19,24000401,24057503,120,23,283684,-0.13728,0.5546,RP11-255H23.4
ENSG00000116786,1,16010827,16061264,159,18,327164,-0.13732,0.55461,PLEKHM2
ENSG00000196578,3,97806017,97806946,15,3,353955,-0.13731,0.55461,OR5AC2
ENSG00000265239,10,122223346,122223443,30,6,326394,-0.13734,0.55462,AC073587.1
ENSG00000196277,3,6902802,7783220,303,49,304787,-0.13749,0.55468,GRM7
ENSG00000259327,15,52408771,52414328,10,5,324483,-0.13752,0.55469,CTD-2184D3.6
ENSG00000009335,7,156931607,157062066,304,47,311966,-0.13754,0.5547,UBE3C
ENSG00000138722,4,90800683,90875780,389,77,328638,-0.13764,0.55474,MMRN1
ENSG00000121749,12,72233498,72321028,23,6,337194,-0.13767,0.55475,TBC1D15
ENSG00000225434,9,74920346,74958126,47,11,316670,-0.13768,0.55475,RP11-63P12.6
ENSG00000232296,1,201997734,201997820,7,2,310345,-0.13771,0.55476,RP11-510N19.2
ENSG00000267370,19,9866828,9867539,10,2,349508,-0.13773,0.55477,CTD-2623N2.3
ENSG00000069943,15,55611158,55647846,16,6,334785,-0.13778,0.55479,PIGB
ENSG00000223859,2,67267678,67269098,13,6,349428,-0.13777,0.55479,AC007403.3
ENSG00000264451,17,46537732,46543402,9,3,355866,-0.13776,0.55479,RP11-433M22.2
ENSG00000255510,11,124330430,124331381,14,4,274994,-0.13779,0.5548,OR8A2P
ENSG00000264075,2,128181113,128181194,8,3,319504,-0.13781,0.5548,MIR4783
ENSG00000270117,11,65265481,65265876,1,1,356270,-0.1378,0.5548,AP000769.7
ENSG00000235335,2,168671284,168797654,49,8,337085,-0.13782,0.55481,AC016723.4
ENSG00000244061,5,71677621,71678220,80,18,319801,-0.13783,0.55481,RP11-389C8.1
ENSG00000253774,8,8417404,8419634,18,6,319593,-0.13781,0.55481,CTD-3023L14.1
ENSG00000203560,11,5125383,5126314,47,12,319591,-0.13794,0.55485,OR52J1P
ENSG00000199664,10,79536709,79536813,52,20,314330,-0.13806,0.55491,RNU6-1266P
ENSG00000267734,1,87397882,87400574,13,3,270734,-0.13811,0.55492,RP4-604K5.3
ENSG00000231147,2,130763773,130766696,45,6,285779,-0.13815,0.55494,ARHGAP42P2
ENSG00000212230,1,243244458,243244561,170,44,311108,-0.13817,0.55495,RNU6-747P
ENSG00000239622,7,25729200,25729579,8,3,356884,-0.13823,0.55497,CTA-242H14.1
ENSG00000179902,1,109648573,109656479,64,21,321727,-0.13833,0.55501,C1orf194
ENSG00000274379,14,95384590,95385071,95,28,322450,-0.13844,0.55505,NA
ENSG00000116031,2,71057345,71062952,29,11,301058,-0.13846,0.55506,CD207
ENSG00000144199,2,97749320,97760619,85,21,335803,-0.13849,0.55507,FAHD2B
ENSG00000273719,6,146959980,146960397,13,3,327000,-0.13848,0.55507,NA
ENSG00000237521,19,9361606,9363155,37,9,293834,-0.13851,0.55508,OR7E24
ENSG00000135443,12,52753790,52761265,42,15,336648,-0.13853,0.55509,KRT85
ENSG00000234705,9,131425413,131425857,6,2,356713,-0.13853,0.55509,HMGA1P4
ENSG00000196576,22,50713408,50746056,162,33,318806,-0.13858,0.55511,PLXNB2
ENSG00000201876,2,74195250,74195333,19,8,311379,-0.13861,0.55512,RNA5SP97
ENSG00000204663,20,23499783,23522655,42,4,340920,-0.13865,0.55514,CST13P
ENSG00000206737,1,149224058,149224221,6,2,342708,-0.13868,0.55515,RNVU1-18
ENSG00000140612,15,85212769,85259947,9,4,309961,-0.13874,0.55517,SEC11A
ENSG00000172062,5,70220857,70248867,81,7,337268,-0.13873,0.55517,SMN1
ENSG00000207000,9,71550789,71550895,13,2,301247,-0.13877,0.55518,RNU6-820P
ENSG00000088053,19,55525073,55549632,182,42,313721,-0.13892,0.55524,GP6
ENSG00000106278,7,121513143,121702090,120,26,338752,-0.13892,0.55524,PTPRZ1
ENSG00000268705,19,21704145,21704698,9,2,356607,-0.1389,0.55524,CTD-2561J22.6
ENSG00000251369,19,58046625,58071231,16,6,354706,-0.13893,0.55525,ZNF550
ENSG00000253227,8,125283924,125289825,69,14,346065,-0.13895,0.55526,RP11-383J24.1
ENSG00000241188,1,27141313,27141601,5,2,355605,-0.13905,0.5553,RN7SL165P
ENSG00000277869,9,69510935,69511163,1,1,286429,-0.13906,0.5553,NA
ENSG00000215022,6,13265093,13295818,64,10,334567,-0.13913,0.55532,RP1-257A7.4
ENSG00000200354,20,37062508,37062641,7,2,273196,-0.13913,0.55533,SNORA71D
ENSG00000083622,7,117244845,117287469,4,2,285338,-0.13918,0.55535,AC000111.6
ENSG00000154978,7,55538306,55640218,462,54,276590,-0.13925,0.55537,VOPP1
ENSG00000175470,10,133753533,133770019,176,44,312340,-0.13928,0.55538,PPP2R2D
ENSG00000250308,5,56718291,56720218,9,4,308324,-0.13928,0.55539,SALL4P1
ENSG00000250425,4,9756522,9757402,41,10,316226,-0.13935,0.55541,OR7E35P
ENSG00000231738,12,85408096,85430035,58,12,324169,-0.13939,0.55543,TSPAN19
ENSG00000259463,15,41303795,41305498,4,2,338278,-0.13939,0.55543,RP11-540O11.7
ENSG00000157020,3,10342615,10362862,73,18,324916,-0.13945,0.55545,SEC13
ENSG00000234735,22,43488173,43488530,8,3,316384,-0.13955,0.55549,AL022237.3
ENSG00000144791,3,45635816,45727830,253,53,330552,-0.13956,0.5555,LIMD1
ENSG00000172172,8,121408086,121457626,102,24,326629,-0.13957,0.5555,MRPL13
ENSG00000258123,12,73552970,73602097,52,11,331458,-0.13957,0.5555,RP11-314D7.2
ENSG00000087111,17,26880405,26898890,19,3,337258,-0.13958,0.55551,PIGS
ENSG00000158161,1,28296855,28415207,126,28,310045,-0.13964,0.55553,EYA3
ENSG00000231731,2,128212970,128272199,114,31,328479,-0.13966,0.55554,AC010976.2
ENSG00000107581,10,120793182,120840335,118,23,337692,-0.1397,0.55555,EIF3A
ENSG00000256673,12,9550951,9567447,294,53,330139,-0.13976,0.55558,RP11-599J14.2
ENSG00000223549,2,120972757,120974855,6,3,344903,-0.13981,0.5556,MTND5P28
ENSG00000258092,12,2906302,2913104,1,1,292569,-0.13982,0.5556,RP4-816N1.7
ENSG00000274099,15,22691019,22693199,1,1,286429,-0.13982,0.5556,NA
ENSG00000005175,12,48055032,48099844,104,25,321584,-0.13985,0.55561,RPAP3
ENSG00000023445,11,102188181,102210134,91,24,325457,-0.13984,0.55561,BIRC3
ENSG00000166582,17,16245848,16256813,24,6,304169,-0.13988,0.55562,CENPV
ENSG00000138449,2,190425305,190445613,37,8,316870,-0.13989,0.55563,SLC40A1
ENSG00000122696,9,37887601,37904130,220,47,336446,-0.13993,0.55564,SLC25A51
ENSG00000224209,1,63624758,63782945,200,35,336824,-0.13994,0.55565,LINC00466
ENSG00000233570,3,16577827,16582880,66,13,330784,-0.13996,0.55565,LINC00690
ENSG00000232294,20,51288456,51307468,47,7,330636,-0.14003,0.55568,RP4-715N11.2
ENSG00000214278,5,403846,404661,24,11,300941,-0.14005,0.55569,CTD-2228K2.2
ENSG00000176923,19,15037870,15038836,20,6,342581,-0.14008,0.5557,OR7A15P
ENSG00000223647,2,32018892,32029049,254,47,326318,-0.14009,0.5557,AL133249.1
ENSG00000118292,1,150240600,150253327,5,2,238832,-0.14015,0.55573,C1orf54
ENSG00000184922,17,43299156,43324687,137,16,305449,-0.14016,0.55573,FMNL1
ENSG00000262786,17,14198829,14200917,28,9,322743,-0.14021,0.55575,RP11-214O1.1
ENSG00000240047,8,74968117,74968882,4,2,334833,-0.14033,0.5558,RPS3AP32
ENSG00000252789,17,47638364,47638447,36,9,321355,-0.14044,0.55584,AC006487.1
ENSG00000258231,12,58937907,59206842,83,14,338295,-0.14045,0.55585,RP11-362K2.2
ENSG00000271208,6,112555366,112555959,7,3,354346,-0.14045,0.55585,RP1-142L7.8
ENSG00000174326,17,6944949,6947242,26,12,289224,-0.14049,0.55586,SLC16A11
ENSG00000235688,2,945313,945960,7,1,314877,-0.14057,0.55589,AC116614.1
ENSG00000272619,7,143060992,143061322,6,4,331416,-0.14056,0.55589,RP11-563K23.1
ENSG00000241358,3,146109150,146134390,54,15,318349,-0.14058,0.5559,RP11-758I14.3
ENSG00000075303,7,87462883,87505664,8,3,316914,-0.1406,0.55591,SLC25A40
ENSG00000259591,15,61056105,61057824,16,4,319427,-0.14063,0.55592,RP11-554D20.1
ENSG00000177469,17,40554470,40575535,18,6,336096,-0.14066,0.55593,PTRF
ENSG00000170439,12,56075330,56078395,6,3,331212,-0.1407,0.55595,METTL7B
ENSG00000248979,5,118468346,118468577,6,3,336160,-0.14075,0.55596,LAMTOR3P2
ENSG00000236320,17,33875144,33885117,23,7,353188,-0.14075,0.55597,SLFN14
ENSG00000279744,17,80420477,80422131,8,3,310406,-0.14076,0.55597,NA
ENSG00000181847,3,114009906,114029135,43,16,334359,-0.14079,0.55598,TIGIT
ENSG00000168229,14,52734431,52743442,24,8,317871,-0.1408,0.55599,PTGDR
ENSG00000241475,1,234796017,234802850,12,3,355683,-0.14084,0.556,RP4-781K5.5
ENSG00000128040,4,57676027,57687908,149,32,322491,-0.14087,0.55601,SPINK2
ENSG00000146416,6,143382013,143661441,123,34,320236,-0.14088,0.55602,AIG1
ENSG00000180176,11,2185159,2193107,17,5,253499,-0.1409,0.55602,TH
ENSG00000055957,3,52811608,52826084,43,9,316846,-0.14091,0.55603,ITIH1
ENSG00000244563,2,128604310,128604658,8,3,320819,-0.14092,0.55603,AC006011.4
ENSG00000166788,11,18101839,18127638,46,12,315429,-0.14093,0.55604,SAAL1
ENSG00000207692,7,126698142,126698238,17,2,352818,-0.14094,0.55604,MIR592
ENSG00000166575,11,86748886,87034800,84,19,340396,-0.14096,0.55605,TMEM135
ENSG00000226761,12,11213964,11214893,9,3,293385,-0.14097,0.55605,TAS2R46
ENSG00000242315,8,101970111,101970406,34,13,310975,-0.14107,0.55609,RN7SL685P
ENSG00000248375,4,53586248,53586998,4,1,357035,-0.14106,0.55609,RP11-177B4.1
ENSG00000201393,10,80127264,80127380,24,7,336749,-0.14109,0.5561,SNORA71
ENSG00000253558,5,77337703,77339962,2,1,354137,-0.14108,0.5561,CTD-2179L22.1
ENSG00000272807,2,210893141,210893880,1,1,286429,-0.14109,0.5561,RP11-260M2.1
ENSG00000101405,20,3052266,3053163,161,29,328836,-0.14115,0.55613,OXT
ENSG00000241059,5,90651197,90651843,6,3,329030,-0.14129,0.55618,CTD-2061E19.6
ENSG00000213025,10,70392128,70392484,28,8,330037,-0.14144,0.55624,COX20P1
ENSG00000202429,2,128229810,128229991,51,13,334170,-0.14148,0.55626,RNU4-48P
ENSG00000240103,17,22026650,22028896,19,5,305077,-0.1415,0.55626,RP11-846F4.6
ENSG00000263893,17,70638870,70640629,37,5,354525,-0.14159,0.5563,CTD-3010D24.3
ENSG00000186377,1,47489240,47516423,17,5,298701,-0.14169,0.55634,CYP4X1
ENSG00000123427,12,58165275,58176324,10,4,254386,-0.14174,0.55636,METTL21B
ENSG00000280425,1,54603419,54608653,34,8,330720,-0.14174,0.55636,NA
ENSG00000244457,1,236646465,236647768,9,4,305790,-0.14187,0.55641,ENO1P1
ENSG00000201899,14,101451114,101451185,6,2,333252,-0.14193,0.55643,SNORD114-24
ENSG00000226235,1,205342380,205356568,34,14,309764,-0.14196,0.55645,LEMD1-AS1
ENSG00000033867,3,27414212,27525911,245,41,327632,-0.14201,0.55646,SLC4A7
ENSG00000274572,8,138437147,138437264,12,2,356583,-0.14199,0.55646,NA
ENSG00000103154,16,84002237,84036381,34,12,252938,-0.14204,0.55648,NECAB2
ENSG00000253148,1,192286122,192336415,13,3,355483,-0.14205,0.55648,RGS21
ENSG00000225344,20,25141803,25142697,16,5,351329,-0.14216,0.55652,RP4-738P15.4
ENSG00000267323,19,28296331,28297113,17,6,324338,-0.14225,0.55656,SLC25A1P5
ENSG00000127589,8,30209389,30211034,181,44,334964,-0.14228,0.55657,TUBBP1
ENSG00000129128,4,177241115,177253396,184,24,328508,-0.14229,0.55657,SPCS3
ENSG00000149654,20,44802372,44937137,194,64,290608,-0.14239,0.55661,CDH22
ENSG00000233473,1,159050923,159051585,9,3,323850,-0.14238,0.55661,RAD1P2
ENSG00000128283,22,37956454,37965412,11,4,259624,-0.1424,0.55662,CDC42EP1
ENSG00000200738,19,32734871,32734989,8,4,338341,-0.1424,0.55662,RNA5SP472
ENSG00000239830,19,9793970,9794749,10,3,320432,-0.14245,0.55664,RPS4XP22
ENSG00000234359,7,45431225,45431804,10,3,349504,-0.1426,0.5567,ELK1P1
ENSG00000212024,7,29720350,29720444,527,94,316399,-0.14269,0.55673,MIR550A3
ENSG00000240298,11,25610021,25610341,77,14,312289,-0.14267,0.55673,RPL36AP40
ENSG00000149357,11,71796941,71814433,10,2,348224,-0.14272,0.55675,LAMTOR1
ENSG00000187123,2,150186499,150330662,17,7,336080,-0.14274,0.55675,LYPD6
ENSG00000218716,6,170514993,170515482,86,15,316665,-0.14273,0.55675,RPL12P23
ENSG00000105509,19,52216365,52227247,134,36,313248,-0.14277,0.55676,HAS1
ENSG00000076555,12,109554400,109706031,492,89,330301,-0.14281,0.55678,ACACB
ENSG00000253000,4,179037875,179038015,10,3,354506,-0.14284,0.55679,RNU1-45P
ENSG00000102699,13,24995064,25086948,282,43,331271,-0.14301,0.55686,PARP4
ENSG00000159111,17,45900638,45908900,27,5,311029,-0.1431,0.55689,MRPL10
ENSG00000259677,15,90419772,90420517,4,1,356126,-0.14328,0.55697,RP11-493E3.1
ENSG00000256293,12,64731958,64732577,7,2,312248,-0.14333,0.55699,RP11-114F3.2
ENSG00000240951,3,89637036,89637720,9,3,347385,-0.14337,0.557,RP11-91A15.2
ENSG00000267801,17,73872453,73875627,16,3,311939,-0.14337,0.557,RP11-552F3.9
ENSG00000196123,16,67209507,67217943,7,2,353430,-0.1434,0.55701,KIAA0895L
ENSG00000122042,13,30338508,30424821,79,18,343330,-0.14342,0.55702,UBL3
ENSG00000213630,5,125999029,125999260,274,40,301151,-0.14348,0.55704,RP11-772E11.1
ENSG00000146197,6,35182196,35220856,55,16,327670,-0.1435,0.55705,SCUBE3
ENSG00000256769,12,2712516,2716606,7,2,314181,-0.14351,0.55705,CACNA1C-AS3
ENSG00000262759,17,48527540,48528086,9,3,349047,-0.1435,0.55705,MRPS21P9
ENSG00000233903,22,42672361,42673058,9,3,324124,-0.14355,0.55707,Z83851.4
ENSG00000187796,9,139258408,139268133,41,10,308156,-0.14367,0.55712,CARD9
ENSG00000231383,3,191955826,192000886,341,49,323659,-0.14376,0.55716,FGF12-AS1
ENSG00000233639,2,105424030,105469641,88,19,337078,-0.14381,0.55718,LINC01158
ENSG00000244196,3,109190176,109190659,80,19,307762,-0.14383,0.55718,PPIAP15
ENSG00000227599,20,41597383,41600132,5,2,290886,-0.14386,0.5572,RP4-753D4.2
ENSG00000212498,20,2636743,2636828,5,2,340595,-0.14392,0.55722,SNORD86
ENSG00000229091,7,10490938,10492879,75,12,328481,-0.14393,0.55722,HSPA8P8
ENSG00000153563,2,87011733,87035519,35,11,291182,-0.14402,0.55726,CD8A
ENSG00000200969,9,84503833,84503900,3,2,333358,-0.14409,0.55729,SNORD95
ENSG00000211678,22,23247030,23247205,3,1,157841,-0.14415,0.55731,IGLJ3
ENSG00000177938,12,18891035,18892121,13,4,263243,-0.14418,0.55732,CAPZA3
ENSG00000261442,16,4684330,4690624,11,7,285790,-0.14423,0.55734,RP11-709D24.6
ENSG00000173726,1,235272651,235292251,127,20,342646,-0.14425,0.55735,TOMM20
ENSG00000205634,22,48016792,48027318,26,10,334612,-0.14431,0.55737,LINC00898
ENSG00000252388,4,178752503,178752589,2,1,355975,-0.14435,0.55739,snoU13
ENSG00000172167,8,121457666,121535875,146,38,328353,-0.14438,0.5574,MTBP
ENSG00000199514,3,38345264,38345370,22,2,355836,-0.14445,0.55743,RNU6-235P
ENSG00000280798,11,33097695,33101000,25,5,323820,-0.14447,0.55743,NA
ENSG00000223728,1,147313096,147314493,91,15,307063,-0.14465,0.55751,RP11-314N2.2
ENSG00000225339,6,34247456,34254545,110,9,335746,-0.14477,0.55755,RP11-513I15.6
ENSG00000175727,12,122516628,122631894,125,19,324871,-0.14489,0.5576,MLXIP
ENSG00000264400,19,35905787,35906051,10,3,355181,-0.14491,0.55761,RN7SL491P
ENSG00000240704,3,170670639,170671686,219,45,318070,-0.14493,0.55762,KLF7P1
ENSG00000214903,14,47913309,47913697,6,3,354977,-0.14497,0.55763,RPS15AP3
ENSG00000259828,6,141768148,141772143,63,11,342261,-0.14495,0.55763,RP11-63E9.1
ENSG00000107187,9,139088096,139096955,51,16,306846,-0.14499,0.55764,LHX3
ENSG00000197532,1,158516918,158517895,11,5,326836,-0.14501,0.55765,OR6Y1
ENSG00000270689,11,94876801,94878289,12,6,343996,-0.14502,0.55765,RP11-712B9.4
ENSG00000272797,3,168645263,168645707,20,5,341416,-0.14501,0.55765,RP11-368I23.3
ENSG00000213075,1,161653485,161655042,10,4,335058,-0.14504,0.55766,RPL31P11
ENSG00000183549,16,20420856,20452658,356,63,322654,-0.14507,0.55767,ACSM5
ENSG00000228930,21,46796106,46796297,13,4,312260,-0.14516,0.55771,MTCO1P3
ENSG00000261234,16,65972092,65972356,8,2,357017,-0.14532,0.55777,RP11-356O24.1
ENSG00000277532,17,58201471,58202835,2,1,321638,-0.14537,0.55779,NA
ENSG00000205452,16,33775379,33778813,1,1,286429,-0.14539,0.5578,RP11-812E19.3
ENSG00000275002,14,32433756,32434301,6,2,355438,-0.14543,0.55781,NA
ENSG00000196604,2,130831603,130886795,413,64,316783,-0.14546,0.55782,POTEF
ENSG00000155463,14,23235731,23242250,255,28,324498,-0.1455,0.55784,OXA1L
ENSG00000207186,2,242524383,242524490,4,2,353916,-0.1455,0.55784,RNA5SP122
ENSG00000265055,17,66092187,66097615,16,4,325108,-0.14549,0.55784,AC145343.2
ENSG00000165929,14,92246095,92333873,54,20,292245,-0.14552,0.55785,TC2N
ENSG00000214280,3,139301770,139302435,5,3,238434,-0.14555,0.55786,RP11-553K23.2
ENSG00000212391,2,227833705,227833838,32,6,347609,-0.14556,0.55787,SNORA48
ENSG00000232413,9,128819859,128921892,53,26,316173,-0.14556,0.55787,RP11-343J18.2
ENSG00000178343,4,42399856,42404504,144,22,289964,-0.14563,0.55789,SHISA3
ENSG00000270929,11,59665658,59666606,5,3,327671,-0.14565,0.5579,SRD5A3P1
ENSG00000253680,8,86529573,86529741,16,6,324891,-0.14567,0.55791,RP11-59O2.1
ENSG00000137274,6,3118608,3153812,279,63,313404,-0.1457,0.55792,BPHL
ENSG00000234790,1,113290717,113291097,146,28,333094,-0.14569,0.55792,RP11-426L16.7
ENSG00000240828,17,41231319,41231797,14,1,335759,-0.14571,0.55793,RPL21P4
ENSG00000282600,14,106691671,106691977,12,3,286429,-0.14578,0.55795,NA
ENSG00000283110,16,33287346,33287590,6,3,258143,-0.14584,0.55798,NA
ENSG00000228551,2,109867878,109868102,51,4,348130,-0.14588,0.55799,SNRPGP9
ENSG00000275142,20,19852535,19852928,16,5,351256,-0.14588,0.55799,NA
ENSG00000114279,3,191857184,192485553,210,63,331025,-0.14589,0.558,FGF12
ENSG00000170345,14,75745477,75748933,31,10,327830,-0.14589,0.558,FOS
ENSG00000163291,4,79833032,79860592,61,10,348049,-0.14596,0.55802,PAQR3
ENSG00000278944,17,9694544,9712172,19,3,352053,-0.14598,0.55803,NA
ENSG00000280033,17,30486330,30487390,5,3,297575,-0.14598,0.55803,NA
ENSG00000165118,9,86553226,86571901,79,17,332580,-0.14604,0.55805,C9orf64
ENSG00000279970,15,101839861,101841853,11,2,354611,-0.14602,0.55805,NA
ENSG00000224374,6,135581134,135582071,8,2,352286,-0.14606,0.55806,RP1-32B1.4
ENSG00000229360,2,107557336,107557938,19,8,277132,-0.14609,0.55807,PPP1R2P5
ENSG00000102738,13,41303271,41345309,185,50,291015,-0.14614,0.55809,MRPS31
ENSG00000261365,15,28718468,28718594,53,9,296411,-0.14612,0.55809,RP11-483E23.5
ENSG00000128463,15,34517200,34522357,68,18,316261,-0.14615,0.5581,EMC4
ENSG00000180921,8,144806103,144815971,106,18,323219,-0.14614,0.5581,FAM83H
ENSG00000161671,19,50979756,50994127,50,12,321422,-0.14617,0.55811,EMC10
ENSG00000252121,1,93435161,93435267,3,1,239179,-0.14619,0.55811,RNU6-970P
ENSG00000266803,17,16461299,16462583,3,2,236950,-0.1462,0.55812,RP1-77H15.1
ENSG00000155100,8,92082424,92099323,29,11,319130,-0.14622,0.55813,OTUD6B
ENSG00000205138,19,36486101,36487217,9,4,334095,-0.14624,0.55813,SDHAF1
ENSG00000265194,9,21858909,21861925,8,4,291041,-0.14627,0.55814,RP11-70L8.4
ENSG00000249206,5,22580334,22580928,14,4,346734,-0.14629,0.55815,GCNT1P2
ENSG00000261549,15,89532750,89533476,9,1,355582,-0.14633,0.55817,RP11-320A16.1
ENSG00000270988,8,1922984,1923480,26,6,326801,-0.14634,0.55817,RP11-439C15.5
ENSG00000162511,1,31205316,31230667,180,37,334928,-0.14666,0.5583,LAPTM5
ENSG00000200313,20,5326652,5326806,8,3,319280,-0.1468,0.55835,RNA5-8SP7
ENSG00000211805,14,22573620,22574123,9,4,238292,-0.14682,0.55836,TRAV24
ENSG00000148219,9,119187504,120177348,158,58,315765,-0.14684,0.55837,ASTN2
ENSG00000160445,9,131492065,131534172,82,29,303836,-0.14683,0.55837,ZER1
ENSG00000238669,12,53532329,53532435,33,6,319825,-0.14688,0.55839,RNU6-333P
ENSG00000204362,1,17516278,17524112,98,7,326774,-0.14691,0.5584,RP11-380J14.1
ENSG00000229107,22,21022124,21025272,39,6,302448,-0.14694,0.55841,ABHD17AP4
ENSG00000200664,2,136567739,136567849,2,1,211254,-0.147,0.55843,Y_RNA
ENSG00000223096,2,179007275,179007378,6,3,260436,-0.14705,0.55845,RNU5E-9P
ENSG00000254275,8,129417515,129576925,129,38,335652,-0.14704,0.55845,RP11-89M16.1
ENSG00000051523,16,88709691,88717560,202,45,290501,-0.14706,0.55846,CYBA
ENSG00000264884,6,75429462,75429559,38,7,328164,-0.14706,0.55846,AL590684.1
