GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,Gene.name
ENSG00000136717,2,127805603,127864931,30,6,350773,0.069399,0.47234,BIN1
ENSG00000277020,13,21138847,21141184,102,22,319224,0.069231,0.4724,NA
ENSG00000253559,2,190627430,190630282,4,2,356493,0.069218,0.47241,OSGEPL1-AS1
ENSG00000182351,22,25108259,25108487,7,2,355308,0.069109,0.47245,CRIP1P4
ENSG00000228126,1,150488233,150490508,5,3,355973,0.069111,0.47245,LINC00568
ENSG00000229831,2,62047343,62047701,14,6,351602,0.069094,0.47246,AC108039.3
ENSG00000242509,20,35498502,35498793,11,1,320159,0.069061,0.47247,RN7SL156P
ENSG00000251456,5,124070311,124070868,6,4,305796,0.068989,0.4725,RP11-436H11.5
ENSG00000148290,9,136218610,136223361,62,14,317980,0.068925,0.47252,SURF1
ENSG00000165672,10,120927215,120938345,136,21,327681,0.068836,0.47256,PRDX3
ENSG00000224153,3,184119325,184157436,137,23,322559,0.068778,0.47258,RP11-433C9.2
ENSG00000253286,8,124626465,124670810,114,22,340213,0.068778,0.47258,CTD-2552K11.2
ENSG00000163141,1,151009046,151020076,15,7,349948,0.06872,0.47261,BNIPL
ENSG00000254678,11,117014607,117014907,11,4,318007,0.068682,0.47262,RP11-109L13.5
ENSG00000273297,7,134101042,134117205,29,13,338216,0.068596,0.47266,RP11-38M8.1
ENSG00000197734,14,78227173,78236085,18,4,356231,0.068534,0.47268,C14orf178
ENSG00000273972,15,45994838,45995381,10,2,320882,0.068543,0.47268,NA
ENSG00000113356,5,89770681,89810370,11,5,355438,0.068325,0.47276,POLR3G
ENSG00000226739,6,164767522,164769677,215,31,325631,0.068337,0.47276,RP11-347L18.1
ENSG00000231120,6,150299058,150299552,25,4,343964,0.068316,0.47277,BTF3P10
ENSG00000108094,10,35297479,35379570,164,20,339611,0.068263,0.47279,CUL2
ENSG00000204572,11,71276609,71277784,15,4,292606,0.068167,0.47283,KRTAP5-10
ENSG00000166391,11,75428864,75444003,82,24,319413,0.068102,0.47285,MOGAT2
ENSG00000119703,14,75535983,75546690,18,4,335353,0.068024,0.47288,ZC2HC1C
ENSG00000256044,12,123234028,123234133,5,3,352956,0.068042,0.47288,RP11-324E6.4
ENSG00000271749,17,61470716,61470947,5,2,354848,0.067935,0.47292,RP11-269G24.7
ENSG00000172466,18,32912176,32924420,38,12,306851,0.067888,0.47294,ZNF24
ENSG00000211534,20,37900183,37900258,98,22,298334,0.067887,0.47294,AL121588.1
ENSG00000105974,7,116164839,116201238,117,12,352435,0.067839,0.47296,CAV1
ENSG00000161180,22,21987005,21991616,18,6,308702,0.067835,0.47296,CCDC116
ENSG00000258534,14,104320703,104346448,215,56,314873,0.067826,0.47296,CTD-2134A5.4
ENSG00000188877,8,43147626,43218661,481,27,255038,0.067738,0.473,POTEA
ENSG00000259331,15,95143243,95144050,13,4,351651,0.067727,0.473,RP11-57P19.1
ENSG00000279685,17,43973149,43976164,31,2,356484,0.067703,0.47301,NA
ENSG00000259917,15,34781203,34782772,13,3,344813,0.067656,0.47303,HNRNPLP2
ENSG00000280094,9,125390858,125391852,19,6,337150,0.06756,0.47307,NA
ENSG00000123358,12,52416616,52453291,104,25,309173,0.067521,0.47308,NR4A1
ENSG00000250286,17,48614655,48616115,10,5,346715,0.067515,0.47309,RP11-94C24.8
ENSG00000266621,2,242184617,242184714,1,1,350738,0.067479,0.4731,AC104841.1
ENSG00000240572,3,99045221,99045396,5,2,353552,0.067434,0.47312,RP11-121C1.1
ENSG00000178568,2,212240442,213403565,433,63,310838,0.067402,0.47313,ERBB4
ENSG00000264013,3,55886520,55886622,6,3,331824,0.067408,0.47313,MIR3938
ENSG00000272181,3,64005184,64005601,12,4,224101,0.06736,0.47315,RP11-245J9.6
ENSG00000124092,20,56071022,56100708,138,28,310692,0.067231,0.4732,CTCFL
ENSG00000206925,19,40848236,40848348,11,4,349246,0.067217,0.4732,Y_RNA
ENSG00000089022,12,112279782,112340042,38,4,335851,0.067213,0.47321,MAPKAPK5
ENSG00000236121,20,29929174,29932274,3,2,333452,0.06718,0.47322,HAUS6P2
ENSG00000250307,4,112998754,112999556,8,4,348396,0.06718,0.47322,TUBB8P3
ENSG00000229911,1,119255622,119256301,51,7,344387,0.067134,0.47324,RP4-630J13.1
ENSG00000231954,2,131030052,131031084,3,1,332164,0.067016,0.47328,MTND2P22
ENSG00000272084,1,19398604,19402005,73,19,324624,0.067,0.47329,RP5-1126H10.2
ENSG00000263680,17,70422080,70424993,18,5,336824,0.066982,0.4733,RP11-57A1.1
ENSG00000282944,2,131438801,131449264,1,1,286429,0.066977,0.4733,NA
ENSG00000272071,5,6779571,6780111,84,18,340082,0.066871,0.47334,RP11-332J15.4
ENSG00000227011,17,51062880,51065012,7,3,254601,0.066808,0.47337,C17orf112
ENSG00000261357,16,19077313,19078016,8,3,347101,0.066799,0.47337,RP11-626G11.1
ENSG00000198211,16,89985573,90002500,47,15,315810,0.066681,0.47342,TUBB3
ENSG00000213088,1,159173097,159176290,15,5,311093,0.066581,0.47346,DARC
ENSG00000212454,9,76365888,76365993,4,2,320319,0.066497,0.47349,RNA5SP286
ENSG00000270419,6,163834097,163834992,5,3,256098,0.066469,0.4735,CAHM
ENSG00000117069,1,77333126,77531396,206,38,341338,0.066444,0.47351,ST6GALNAC5
ENSG00000187498,13,110801310,110959496,489,85,330832,0.066451,0.47351,COL4A1
ENSG00000248329,4,165798156,165818675,10,6,305055,0.066458,0.47351,RP11-366M4.3
ENSG00000188229,9,140135665,140138159,10,2,341362,0.066413,0.47352,TUBB4B
ENSG00000251045,5,134984273,134989624,78,13,341938,0.066434,0.47352,CTC-321K16.4
ENSG00000279703,4,158739253,158739724,7,3,249239,0.066428,0.47352,NA
ENSG00000249138,4,185719450,185720200,61,18,330248,0.066393,0.47353,RP11-701P16.1
ENSG00000248720,8,127186430,127187258,15,2,336768,0.066316,0.47356,RFPL4AP5
ENSG00000231163,1,34334554,34351059,20,8,314721,0.066213,0.4736,RP5-1007G16.1
ENSG00000270990,7,150373921,150375006,42,7,325039,0.066195,0.47361,RP11-632K21.6
ENSG00000279727,3,36860767,36863989,10,4,320286,0.066197,0.47361,NA
ENSG00000273321,18,21982117,21982678,24,12,324930,0.066183,0.47362,RP11-621L6.3
ENSG00000271370,12,12605037,12605415,11,4,318291,0.066067,0.47366,RP11-253I19.4
ENSG00000244159,8,54799568,54799804,3,2,313615,0.066054,0.47367,RP11-1070A24.1
ENSG00000140263,15,45315302,45369383,232,38,324717,0.065999,0.47369,SORD
ENSG00000225548,3,27844253,27932792,36,12,331621,0.065997,0.47369,AC098973.2
ENSG00000264081,1,59230521,59230607,207,31,319857,0.065985,0.4737,AL136985.1
ENSG00000168263,9,2717502,2730037,66,23,322684,0.065936,0.47371,KCNV2
ENSG00000222266,5,134051173,134051272,5,2,285810,0.065931,0.47372,RNU6-757P
ENSG00000233555,9,68176988,68177568,34,5,273586,0.065904,0.47373,RP11-452D2.1
ENSG00000234883,21,26934221,26947480,51,13,298843,0.065867,0.47374,MIR155HG
ENSG00000277268,17,35218935,35293960,134,26,293511,0.065857,0.47375,NA
ENSG00000251468,8,12815896,12819709,28,8,353242,0.065818,0.47376,RP11-369K16.1
ENSG00000258924,17,26684670,26708716,4,2,354551,0.065788,0.47377,CTB-96E2.3
ENSG00000165879,10,99079024,99081672,10,3,354797,0.065731,0.4738,FRAT1
ENSG00000180861,12,13524023,13540101,100,18,292273,0.065723,0.4738,C12orf36
ENSG00000233205,2,88272175,88272601,1,1,286429,0.065721,0.4738,AC108479.2
ENSG00000183273,12,119772517,119978852,192,35,325909,0.065583,0.47385,CCDC60
ENSG00000222630,8,43236787,43237091,10,2,176537,0.06556,0.47386,RN7SKP41
ENSG00000236325,22,17673826,17674198,3,1,292900,0.06557,0.47386,AC005300.5
ENSG00000253317,8,73108569,73114504,142,35,335109,0.065573,0.47386,RP11-142A23.1
ENSG00000157570,11,44748662,44953972,726,133,325331,0.065513,0.47388,TSPAN18
ENSG00000252281,2,41961517,41961596,1,1,349655,0.06547,0.4739,snoZ247
ENSG00000240454,11,13707046,13707203,6,2,260763,0.065332,0.47395,RPL39P26
ENSG00000146729,7,56032274,56067874,15,8,266959,0.065229,0.474,GBAS
ENSG00000236535,1,173978405,173985344,5,2,299506,0.065046,0.47407,RC3H1-IT1
ENSG00000238084,1,25725212,25725689,2,1,351718,0.064968,0.4741,RP3-469D22.1
ENSG00000128422,17,39775689,39780829,66,24,310005,0.064907,0.47412,KRT17
ENSG00000238098,16,2389151,2476700,126,17,325581,0.064889,0.47413,ABCA17P
ENSG00000251014,5,111882670,111883202,206,30,290182,0.064858,0.47414,RP11-159K7.1
ENSG00000235390,15,45613275,45613890,5,1,297337,0.064788,0.47417,CTD-2651B20.5
ENSG00000276744,15,75745305,75746288,2,1,357050,0.06463,0.47423,NA
ENSG00000205184,8,82546592,82547897,11,2,350494,0.064563,0.47426,SLC10A5P1
ENSG00000189046,12,109525993,109531293,10,5,305248,0.064536,0.47427,ALKBH2
ENSG00000258768,14,20728639,20732467,84,34,318337,0.064542,0.47427,CTD-2292M16.8
ENSG00000104980,19,7991625,8008805,74,20,301042,0.064501,0.47429,TIMM44
ENSG00000249364,5,66675206,67101066,38,10,329543,0.064493,0.47429,RP11-434D9.1
ENSG00000239181,3,42463638,42463730,1,1,356963,0.064465,0.4743,AC092048.1
ENSG00000259261,15,22472918,22473353,1,1,286429,0.064465,0.4743,IGHV4OR15-8
ENSG00000223293,8,70842140,70842257,12,3,291829,0.06436,0.47434,RNA5SP270
ENSG00000188293,19,46733009,46734500,16,6,346072,0.06429,0.47437,IGFL1
ENSG00000151148,12,109915207,109974510,241,40,325934,0.064238,0.47439,UBE3B
ENSG00000250814,5,9854489,9890049,15,5,325899,0.064232,0.47439,RP11-447B18.1
ENSG00000252151,1,14450728,14450830,1100,167,318208,0.064244,0.47439,RNU6-1265P
ENSG00000261249,20,7282703,7288079,21,5,325415,0.064182,0.47441,RP11-19D2.2
ENSG00000235225,2,223591176,223591553,131,32,323680,0.064171,0.47442,AC016712.2
ENSG00000255113,11,48513578,48513968,12,4,356111,0.064146,0.47443,OR4A48P
ENSG00000072832,4,5822491,5894785,461,58,331387,0.064078,0.47445,CRMP1
ENSG00000265673,15,23807209,23807278,131,15,334173,0.064077,0.47445,MIR4508
ENSG00000253445,5,172117457,172124723,203,39,320343,0.064059,0.47446,CTB-79E8.2
ENSG00000228777,6,115954706,115955355,15,5,329975,0.064021,0.47448,RP11-282C5.1
ENSG00000165806,10,115438921,115490666,237,26,342424,0.06393,0.47451,CASP7
ENSG00000212298,12,64598573,64598679,2,1,354075,0.063903,0.47452,RNU6-1009P
ENSG00000264607,14,95604256,95604323,6,3,312591,0.063909,0.47452,MIR3173
ENSG00000213087,6,151546685,151547082,10,5,333267,0.063893,0.47453,RP11-613F7.1
ENSG00000250418,5,44698533,44700910,8,2,343170,0.063837,0.47455,RP11-503D12.1
ENSG00000160685,1,154975106,154990998,35,9,349829,0.063823,0.47456,ZBTB7B
ENSG00000143971,2,67624451,67637677,15,5,354938,0.063737,0.47459,ETAA1
ENSG00000223191,6,159347498,159347603,17,2,336363,0.06374,0.47459,RNU6-293P
ENSG00000152229,18,43563502,43652226,31,6,351612,0.063698,0.47461,PSTPIP2
ENSG00000280305,5,29979776,29983221,25,10,321753,0.063695,0.47461,NA
ENSG00000272801,7,27186985,27192217,3,2,334468,0.063667,0.47462,RP1-170O19.23
ENSG00000129347,19,10663754,10676713,17,6,302748,0.063584,0.47465,KRI1
ENSG00000260521,15,95398703,95400143,13,5,331020,0.063468,0.4747,CTD-2576F9.1
ENSG00000279569,16,70695570,70699739,15,8,287727,0.063456,0.4747,NA
ENSG00000236965,11,5821594,5822527,76,21,327367,0.063446,0.47471,OR52N3P
ENSG00000241905,3,135678117,135678432,8,3,354808,0.063398,0.47472,RP11-305O4.1
ENSG00000247287,14,61764882,61789536,63,19,316495,0.063373,0.47473,RP11-902B17.1
ENSG00000248202,5,97217124,97258399,127,28,306425,0.063388,0.47473,RP11-455B3.1
ENSG00000263720,18,63532498,63533633,11,4,329033,0.063378,0.47473,RP11-389J22.1
ENSG00000236154,10,71335563,71336910,8,3,335390,0.063331,0.47475,RP11-343J3.2
ENSG00000229282,6,3056124,3056995,12,4,328981,0.063291,0.47477,RP1-40E16.2
ENSG00000250472,5,114484461,114485341,8,3,281091,0.063267,0.47478,TRIM36-IT1
ENSG00000174227,4,493010,533318,427,62,326260,0.06318,0.47481,PIGG
ENSG00000271500,12,1804996,1807210,7,3,344609,0.063179,0.47481,RP11-288K12.1
ENSG00000238592,12,65154648,65154753,2,1,176945,0.063161,0.47482,snoU13
ENSG00000272155,8,66626569,66627013,14,5,334994,0.063107,0.47484,RP11-707M3.3
ENSG00000212226,4,90052003,90052104,9,3,349188,0.063038,0.47487,RNU6-907P
ENSG00000259751,15,35141338,35142596,6,3,333800,0.062855,0.47494,RP11-83J16.3
ENSG00000242028,15,44088340,44095241,8,3,354397,0.062833,0.47495,HYPK
ENSG00000161583,17,34745936,34808103,181,44,292408,0.062772,0.47497,TBC1D3G
ENSG00000217680,6,76174839,76175286,6,3,284384,0.062724,0.47499,RP11-415D17.1
ENSG00000243939,8,105993392,105993807,24,8,338780,0.062686,0.47501,RP11-200A13.1
ENSG00000249662,5,17444119,17484055,13,7,339271,0.062693,0.47501,RP11-321E2.4
ENSG00000137760,11,107373452,107436472,126,36,331211,0.062651,0.47502,ALKBH8
ENSG00000250238,4,105845,107000,239,30,317207,0.062631,0.47503,Z95704.3
ENSG00000100316,22,39708887,39715776,38,8,317133,0.062598,0.47504,RPL3
ENSG00000186509,11,57791353,57949088,171,31,332110,0.062612,0.47504,OR9Q1
ENSG00000228784,2,20068621,20084808,92,33,325799,0.062617,0.47504,LINC00954
ENSG00000275572,7,2514479,2516017,109,19,228786,0.062615,0.47504,NA
ENSG00000114473,3,197615946,197686890,56,13,264679,0.062593,0.47505,IQCG
ENSG00000230647,17,14277456,14324343,4,1,280877,0.062527,0.47507,AC022816.2
ENSG00000252985,9,129189172,129189249,5,2,356783,0.062494,0.47508,SNORD116
ENSG00000229186,12,112337067,112339195,6,1,357055,0.062449,0.4751,ADAM1A
ENSG00000243720,18,3406340,3406816,8,3,328899,0.062442,0.47511,RPL21P127
ENSG00000078902,11,1295601,1330884,214,34,321896,0.06241,0.47512,TOLLIP
ENSG00000277056,10,68597215,68597462,9,3,325216,0.062395,0.47512,NA
ENSG00000134574,11,47236493,47260791,27,11,353430,0.062378,0.47513,DDB2
ENSG00000173451,12,72056789,72074419,6,3,345272,0.062351,0.47514,THAP2
ENSG00000235720,7,63353664,63355019,49,10,343730,0.062358,0.47514,RP11-340I6.6
ENSG00000273375,3,197516571,197517240,3,2,216794,0.062333,0.47515,RP11-803P9.1
ENSG00000204054,9,132245730,132275965,97,24,276882,0.062311,0.47516,LINC00963
ENSG00000228121,1,59465348,59466166,17,1,352900,0.062295,0.47516,PHBP3
ENSG00000123095,12,26272959,26278060,550,53,337489,0.06229,0.47517,BHLHE41
ENSG00000133019,1,239792373,240078752,46,18,314784,0.06206,0.47526,CHRM3
ENSG00000263938,17,57043313,57044088,4,2,252356,0.062025,0.47527,RP11-579O24.3
ENSG00000250813,4,138222155,138222341,13,4,356230,0.061901,0.47532,SERF1AP1
ENSG00000228288,1,202780082,202781284,9,3,356716,0.061882,0.47533,PCAT6
ENSG00000213574,10,120692186,120692807,48,9,333841,0.061836,0.47535,LDHAP5
ENSG00000242308,3,112415755,112416553,62,13,327802,0.061838,0.47535,RP11-572C15.3
ENSG00000254709,22,23229960,23238287,8,4,286429,0.061836,0.47535,IGLL5
ENSG00000255522,11,3552650,3552838,16,4,290197,0.061773,0.47537,RP13-726E6.3
ENSG00000206178,16,213121,215155,12,4,229100,0.061752,0.47538,HBZP1
ENSG00000236502,2,45167293,45169012,12,4,301693,0.061694,0.4754,SIX3-AS1
ENSG00000258123,12,73552970,73602097,15,3,357013,0.061623,0.47543,RP11-314D7.2
ENSG00000238444,11,111903223,111903322,4,2,322917,0.061563,0.47546,RNU6-893P
ENSG00000248908,5,24835389,24840692,12,6,323531,0.061461,0.4755,RP11-730N24.1
ENSG00000264941,9,20502263,20502340,118,24,336368,0.061439,0.4755,MIR4474
ENSG00000196345,3,44596685,44624975,10,3,321029,0.061373,0.47553,ZKSCAN7
ENSG00000264135,3,32557218,32557312,217,37,322567,0.061374,0.47553,AC104306.2
ENSG00000238215,10,74402769,74404408,6,2,295806,0.061332,0.47555,RP11-167P22.5
ENSG00000125686,17,37560538,37607539,55,8,318757,0.061246,0.47558,MED1
ENSG00000079462,19,42801185,42806929,33,4,298446,0.06122,0.47559,PAFAH1B3
ENSG00000252211,19,58874805,58874929,9,4,310684,0.061115,0.47563,RNA5SP473
ENSG00000263311,16,72038138,72038702,10,4,356773,0.061122,0.47563,RP11-498D10.8
ENSG00000142156,21,47401651,47424964,82,19,303238,0.061075,0.47565,COL6A1
ENSG00000226987,9,134116074,134117111,3,1,260624,0.06104,0.47566,RP11-544A12.5
ENSG00000170165,9,44051024,44069881,94,11,281424,0.060949,0.4757,CR848007.2
ENSG00000163964,3,196439229,196462878,82,27,316127,0.060933,0.47571,PIGX
ENSG00000280323,2,220292199,220294041,5,2,353065,0.060927,0.47571,NA
ENSG00000257904,14,30409951,30449418,82,22,268889,0.060812,0.47575,RP11-269C4.2
ENSG00000274719,15,58282415,58282834,9,4,257062,0.060828,0.47575,NA
ENSG00000264791,17,32469966,32474066,75,12,332848,0.060709,0.4758,CTC-304I17.2
ENSG00000248477,5,68902926,68919876,33,10,314914,0.060681,0.47581,RP11-848G14.2
ENSG00000254682,11,71159720,71163203,8,3,329473,0.060647,0.47582,RP11-660L16.2
ENSG00000197329,2,64319786,64371588,141,28,297969,0.060605,0.47584,PELI1
ENSG00000241821,20,55263457,55263749,14,3,302158,0.060607,0.47584,RN7SL170P
ENSG00000177143,18,580357,582114,59,11,263241,0.060539,0.47586,CETN1
ENSG00000231586,1,161587782,161589375,74,16,313059,0.060536,0.47586,RPS23P9
ENSG00000252380,14,61729679,61729750,14,3,354722,0.060552,0.47586,SNORD112
ENSG00000079313,19,1815245,1848462,46,13,284895,0.060502,0.47588,REXO1
ENSG00000015475,22,18216904,18257431,15,8,259887,0.060398,0.47592,BID
ENSG00000200646,19,56827893,56828005,7,3,344047,0.060312,0.47595,Y_RNA
ENSG00000140538,15,88402982,88799978,140,32,321206,0.060212,0.47599,NTRK3
ENSG00000254936,8,10980891,10983574,15,5,322024,0.060211,0.47599,AF131215.3
ENSG00000261866,19,8786679,8787419,17,4,356162,0.06014,0.47602,AC092566.1
ENSG00000110777,11,111222977,111250417,21,6,332932,0.060122,0.47603,POU2AF1
ENSG00000254735,11,120806811,120807363,83,15,321188,0.060044,0.47606,HMGB1P42
ENSG00000235127,2,15026771,15047788,14,4,354743,0.060028,0.47607,AC068286.1
ENSG00000143340,1,179712298,179785333,150,19,315346,0.059889,0.47612,FAM163A
ENSG00000124772,6,36708555,36807778,286,62,306067,0.059838,0.47614,CPNE5
ENSG00000101098,20,43380449,43438979,21,10,337584,0.059818,0.47615,RIMS4
ENSG00000237595,20,48779302,48782639,29,2,345100,0.059754,0.47618,RP11-112L6.3
ENSG00000229938,13,109753609,109754267,8,3,320511,0.05973,0.47619,MYO16-AS2
ENSG00000121552,3,122044091,122060819,94,24,337157,0.059664,0.47621,CSTA
ENSG00000236504,17,20550600,20585112,71,28,310935,0.05968,0.47621,AC087499.7
ENSG00000223735,11,5336002,5336914,44,10,343673,0.05964,0.47622,OR51B3P
ENSG00000254562,11,38668026,38695791,23,5,198545,0.059597,0.47624,RP11-64I17.1
ENSG00000206974,6,108613970,108614073,7,4,293370,0.059437,0.4763,RNU6-1144P
ENSG00000124818,6,47749718,47800516,378,44,328619,0.05942,0.47631,OPN5
ENSG00000223238,9,114173924,114174022,12,4,354673,0.059408,0.47631,RNA5SP294
ENSG00000230735,1,90095284,90141945,5,2,338332,0.059411,0.47631,RP11-413E1.4
ENSG00000054116,1,36602171,36621654,63,15,336090,0.059382,0.47632,TRAPPC3
ENSG00000280429,16,15884832,15886574,28,9,296763,0.059396,0.47632,NA
ENSG00000274248,21,47394403,47394867,230,60,324217,0.059353,0.47634,NA
ENSG00000156398,10,104474297,104503249,88,15,314802,0.059204,0.47639,SFXN2
ENSG00000202019,22,31626057,31626158,3,2,355287,0.05919,0.4764,Y_RNA
ENSG00000253799,8,91605032,91618293,10,3,352290,0.059145,0.47642,LINC01030
ENSG00000280639,15,70863297,70878945,13,7,328101,0.059123,0.47643,NA
ENSG00000202609,1,176998499,176998581,8,3,317887,0.058996,0.47648,MIR488
ENSG00000063046,12,53399942,53435993,46,18,320699,0.058949,0.4765,EIF4B
ENSG00000156466,8,97154558,97173020,175,61,312363,0.058947,0.4765,GDF6
ENSG00000260795,16,86939781,86940078,13,4,181506,0.058812,0.47655,RP11-107C10.1
ENSG00000188211,11,17373273,17398888,79,18,340924,0.058771,0.47657,NCR3LG1
ENSG00000274259,6,33405140,33422230,8,3,329326,0.058768,0.47657,NA
ENSG00000103507,16,31117428,31124112,20,6,305758,0.058734,0.47658,BCKDK
ENSG00000184524,11,787104,790123,8,3,316056,0.058681,0.4766,CEND1
ENSG00000240270,17,78950254,78950748,30,14,314229,0.05867,0.47661,RPL12P37
ENSG00000145824,5,134906369,134914969,254,16,328157,0.058605,0.47663,CXCL14
ENSG00000267012,19,32377610,32399190,19,7,281996,0.058619,0.47663,CTC-360P9.1
ENSG00000255106,11,44561328,44562243,263,38,331563,0.058581,0.47664,RP11-58K22.2
ENSG00000227836,5,96278003,96278888,7,2,264600,0.058544,0.47666,AC008850.3
ENSG00000200408,1,204531541,204531649,212,34,335969,0.058496,0.47668,RNA5SP74
ENSG00000105726,19,19756009,19774502,28,9,287767,0.05841,0.47671,ATP13A1
ENSG00000163810,3,44916103,44956482,44,9,209955,0.058403,0.47671,TGM4
ENSG00000241568,9,35049268,35049558,5,3,283652,0.058411,0.47671,RN7SL338P
ENSG00000263818,17,37213272,37237704,39,12,339793,0.058378,0.47672,CTD-2206N4.4
ENSG00000264559,11,59362550,59362631,5,2,340441,0.058391,0.47672,MIR3162
ENSG00000221686,2,89066835,89066930,60,13,319543,0.058367,0.47673,AC096579.1
ENSG00000177803,4,164853678,164854334,10,3,355402,0.058256,0.47677,RP11-606P2.1
ENSG00000251106,13,46844212,46844752,14,3,334305,0.058234,0.47678,FAM206BP
ENSG00000221303,14,81669039,81669178,7,3,294719,0.058149,0.47682,SNORA79
ENSG00000276651,15,63792936,63795282,9,2,355585,0.05812,0.47683,NA
ENSG00000207925,19,54228696,54228780,18,8,268585,0.058096,0.47684,MIR516B2
ENSG00000257635,14,19475116,19476455,2,1,286429,0.058067,0.47685,RP11-536C10.10
ENSG00000274649,14,19475986,19476383,2,1,286429,0.058067,0.47685,NA
ENSG00000135441,12,56109821,56113871,6,3,272125,0.058027,0.47686,BLOC1S1
ENSG00000178980,19,48281829,48287941,17,5,329974,0.057901,0.47691,SEPW1
ENSG00000174903,11,66036004,66044963,15,6,330582,0.057865,0.47693,RAB1B
ENSG00000134013,8,23154702,23261753,211,30,340624,0.057712,0.47699,LOXL2
ENSG00000164307,5,96096514,96143803,46,10,322641,0.057705,0.47699,ERAP1
ENSG00000267359,17,33880224,33881786,23,6,348398,0.057698,0.47699,RP11-1094M14.12
ENSG00000143436,1,151732119,151736040,8,3,355918,0.057658,0.47701,MRPL9
ENSG00000166444,11,8714898,8932498,146,34,326900,0.057636,0.47702,ST5
ENSG00000236924,9,6645956,6670635,12,5,347248,0.057549,0.47705,RP11-390F4.6
ENSG00000262786,17,14198829,14200917,154,18,331146,0.057486,0.47708,RP11-214O1.1
ENSG00000158863,8,21946719,21962409,142,49,322527,0.057418,0.47711,FAM160B2
ENSG00000261633,16,57655946,57665559,28,8,328925,0.057362,0.47713,RP11-405F3.5
ENSG00000064787,20,52560080,52687133,37,12,323533,0.057337,0.47714,BCAS1
